Sig	ips	exposure	denovo
UV_Skin_J	HPSI0115i-melw_2	0	shared
Culture	HPSI0115i-paim_1	65.2946859903382	shared
Skin_B	HPSI0115i-paim_1	0	shared
Skin_C	HPSI0115i-paim_1	0	shared
UV_Skin_D	HPSI0115i-paim_1	0	shared
Skin_E	HPSI0115i-paim_1	0	shared
Skin_F	HPSI0115i-paim_1	0	shared
Skin_G	HPSI0115i-paim_1	0	shared
Skin_H	HPSI0115i-paim_1	0	shared
Skin_I	HPSI0115i-paim_1	0	shared
UV_Skin_J	HPSI0115i-paim_1	177.454106280193	shared
Culture	HPSI0115i-paim_3	0	shared
Skin_B	HPSI0115i-paim_3	0	shared
Skin_C	HPSI0115i-paim_3	0	shared
UV_Skin_D	HPSI0115i-paim_3	90.2439024390244	shared
Skin_E	HPSI0115i-paim_3	0	shared
Skin_F	HPSI0115i-paim_3	0	shared
Skin_G	HPSI0115i-paim_3	0	shared
Skin_H	HPSI0115i-paim_3	0	shared
Skin_I	HPSI0115i-paim_3	0	shared
UV_Skin_J	HPSI0115i-paim_3	112.933797909408	shared
Culture	HPSI0115i-payf_1	0	shared
Skin_B	HPSI0115i-payf_1	0	shared
Skin_C	HPSI0115i-payf_1	0	shared
UV_Skin_D	HPSI0115i-payf_1	537	shared
Skin_E	HPSI0115i-payf_1	0	shared
Skin_F	HPSI0115i-payf_1	0	shared
Skin_G	HPSI0115i-payf_1	445.218130311615	shared
Skin_H	HPSI0115i-payf_1	258.104815864023	shared
Skin_I	HPSI0115i-payf_1	0	shared
UV_Skin_J	HPSI0115i-payf_1	0	shared
Culture	HPSI0115i-payf_2	0	shared
Skin_B	HPSI0115i-payf_2	0	shared
Skin_C	HPSI0115i-payf_2	0	shared
UV_Skin_D	HPSI0115i-payf_2	529.302953318514	shared
Skin_E	HPSI0115i-payf_2	0	shared
Skin_F	HPSI0115i-payf_2	0	shared
Skin_G	HPSI0115i-payf_2	456.365512861226	shared
Skin_H	HPSI0115i-payf_2	231.98158145443	shared
Skin_I	HPSI0115i-payf_2	0	shared
UV_Skin_J	HPSI0115i-payf_2	0	shared
Culture	HPSI0115i-qoog_4	0	shared
Skin_B	HPSI0115i-qoog_4	0	shared
Skin_C	HPSI0115i-qoog_4	0	shared
UV_Skin_D	HPSI0115i-qoog_4	0	shared
Skin_E	HPSI0115i-qoog_4	0	shared
Skin_F	HPSI0115i-qoog_4	0	shared
Skin_G	HPSI0115i-qoog_4	0	shared
Skin_H	HPSI0115i-qoog_4	0	shared
Skin_I	HPSI0115i-qoog_4	0	shared
UV_Skin_J	HPSI0115i-qoog_4	0	shared
Culture	HPSI0115i-qoog_6	0	shared
Skin_B	HPSI0115i-qoog_6	0	shared
Skin_C	HPSI0115i-qoog_6	0	shared
UV_Skin_D	HPSI0115i-qoog_6	0	shared
Skin_E	HPSI0115i-qoog_6	0	shared
Skin_F	HPSI0115i-qoog_6	0	shared
Skin_G	HPSI0115i-qoog_6	0	shared
Skin_H	HPSI0115i-qoog_6	0	shared
Skin_I	HPSI0115i-qoog_6	0	shared
UV_Skin_J	HPSI0115i-qoog_6	0	shared
Culture	HPSI0115i-rakz_6	137.495652173913	shared
Skin_B	HPSI0115i-rakz_6	0	shared
Skin_C	HPSI0115i-rakz_6	241.130434782609	shared
UV_Skin_D	HPSI0115i-rakz_6	0	shared
Skin_E	HPSI0115i-rakz_6	0	shared
Skin_F	HPSI0115i-rakz_6	0	shared
Skin_G	HPSI0115i-rakz_6	292.947826086957	shared
Skin_H	HPSI0115i-rakz_6	132.878260869565	shared
Skin_I	HPSI0115i-rakz_6	172.895652173913	shared
UV_Skin_J	HPSI0115i-rakz_6	136.469565217391	shared
Culture	HPSI0115i-rehy_2	0	shared
Skin_B	HPSI0115i-rehy_2	0	shared
Skin_C	HPSI0115i-rehy_2	30.0952380952381	shared
UV_Skin_D	HPSI0115i-rehy_2	0	shared
Skin_E	HPSI0115i-rehy_2	0	shared
Skin_F	HPSI0115i-rehy_2	0	shared
Skin_G	HPSI0115i-rehy_2	0	shared
Skin_H	HPSI0115i-rehy_2	0	shared
Skin_I	HPSI0115i-rehy_2	0	shared
UV_Skin_J	HPSI0115i-rehy_2	0	shared
Culture	HPSI0115i-rehy_3	0	shared
Skin_B	HPSI0115i-rehy_3	0	shared
Skin_C	HPSI0115i-rehy_3	58.0153452685422	shared
UV_Skin_D	HPSI0115i-rehy_3	0	shared
Skin_E	HPSI0115i-rehy_3	0	shared
Skin_F	HPSI0115i-rehy_3	0	shared
Skin_G	HPSI0115i-rehy_3	40.1227621483376	shared
Skin_H	HPSI0115i-rehy_3	38.4961636828644	shared
Skin_I	HPSI0115i-rehy_3	0	shared
UV_Skin_J	HPSI0115i-rehy_3	0	shared
Culture	HPSI0115i-sehp_2	0	shared
Skin_B	HPSI0115i-sehp_2	0	shared
Skin_C	HPSI0115i-sehp_2	0	shared
UV_Skin_D	HPSI0115i-sehp_2	0	shared
Skin_E	HPSI0115i-sehp_2	0	shared
Skin_F	HPSI0115i-sehp_2	0	shared
Skin_G	HPSI0115i-sehp_2	0	shared
Skin_H	HPSI0115i-sehp_2	57.661252900232	shared
Skin_I	HPSI0115i-sehp_2	0	shared
UV_Skin_J	HPSI0115i-sehp_2	0	shared
Culture	HPSI0115i-sehp_3	0	shared
Skin_B	HPSI0115i-sehp_3	0	shared
Skin_C	HPSI0115i-sehp_3	0	shared
UV_Skin_D	HPSI0115i-sehp_3	0	shared
Skin_E	HPSI0115i-sehp_3	0	shared
Skin_F	HPSI0115i-sehp_3	0	shared
Skin_G	HPSI0115i-sehp_3	293.479576399395	shared
Skin_H	HPSI0115i-sehp_3	0	shared
Skin_I	HPSI0115i-sehp_3	0	shared
UV_Skin_J	HPSI0115i-sehp_3	379.978819969743	shared
Culture	HPSI0115i-timk_2	52.8094512195122	shared
Skin_B	HPSI0115i-timk_2	0	shared
Skin_C	HPSI0115i-timk_2	0	shared
UV_Skin_D	HPSI0115i-timk_2	105.618902439024	shared
Skin_E	HPSI0115i-timk_2	0	shared
Skin_F	HPSI0115i-timk_2	0	shared
Skin_G	HPSI0115i-timk_2	0	shared
Skin_H	HPSI0115i-timk_2	71.109756097561	shared
Skin_I	HPSI0115i-timk_2	0	shared
UV_Skin_J	HPSI0115i-timk_2	0	shared
Culture	HPSI0115i-timk_4	75.0849582172702	shared
Skin_B	HPSI0115i-timk_4	0	shared
Skin_C	HPSI0115i-timk_4	0	shared
UV_Skin_D	HPSI0115i-timk_4	89.2618384401114	shared
Skin_E	HPSI0115i-timk_4	0	shared
Skin_F	HPSI0115i-timk_4	0	shared
Skin_G	HPSI0115i-timk_4	0	shared
Skin_H	HPSI0115i-timk_4	72.4596100278552	shared
Skin_I	HPSI0115i-timk_4	0	shared
UV_Skin_J	HPSI0115i-timk_4	0	shared
Culture	HPSI0115i-uolo_5	0	shared
Skin_B	HPSI0115i-uolo_5	0	shared
Skin_C	HPSI0115i-uolo_5	0	shared
UV_Skin_D	HPSI0115i-uolo_5	2053.56911883589	shared
Skin_E	HPSI0115i-uolo_5	0	shared
Skin_F	HPSI0115i-uolo_5	0	shared
Skin_G	HPSI0115i-uolo_5	0	shared
Skin_H	HPSI0115i-uolo_5	0	shared
Skin_I	HPSI0115i-uolo_5	0	shared
UV_Skin_J	HPSI0115i-uolo_5	6410.94691457828	shared
Culture	HPSI0115i-uupc_2	91.52	shared
Skin_B	HPSI0115i-uupc_2	0	shared
Skin_C	HPSI0115i-uupc_2	81.12	shared
UV_Skin_D	HPSI0115i-uupc_2	0	shared
Skin_E	HPSI0115i-uupc_2	0	shared
Skin_F	HPSI0115i-uupc_2	0	shared
Skin_G	HPSI0115i-uupc_2	80.6	shared
Skin_H	HPSI0115i-uupc_2	0	shared
Skin_I	HPSI0115i-uupc_2	119.6	shared
UV_Skin_J	HPSI0115i-uupc_2	0	shared
Culture	HPSI0115i-vazt_1	153.190938511327	shared
Skin_B	HPSI0115i-vazt_1	0	shared
Skin_C	HPSI0115i-vazt_1	120.543689320388	shared
UV_Skin_D	HPSI0115i-vazt_1	0	shared
Skin_E	HPSI0115i-vazt_1	0	shared
Skin_F	HPSI0115i-vazt_1	0	shared
Skin_G	HPSI0115i-vazt_1	138.625242718447	shared
Skin_H	HPSI0115i-vazt_1	179.811003236246	shared
Skin_I	HPSI0115i-vazt_1	0	shared
UV_Skin_J	HPSI0115i-vazt_1	0	shared
Culture	HPSI0115i-vazt_2	0	shared
Skin_B	HPSI0115i-vazt_2	0	shared
Skin_C	HPSI0115i-vazt_2	0	shared
UV_Skin_D	HPSI0115i-vazt_2	98.0944055944056	shared
Skin_E	HPSI0115i-vazt_2	0	shared
Skin_F	HPSI0115i-vazt_2	0	shared
Skin_G	HPSI0115i-vazt_2	0	shared
Skin_H	HPSI0115i-vazt_2	0	shared
Skin_I	HPSI0115i-vazt_2	0	shared
UV_Skin_J	HPSI0115i-vazt_2	0	shared
Culture	HPSI0115i-vehl_2	0	shared
Skin_B	HPSI0115i-vehl_2	0	shared
Skin_C	HPSI0115i-vehl_2	0	shared
UV_Skin_D	HPSI0115i-vehl_2	80.6530612244898	shared
Skin_E	HPSI0115i-vehl_2	0	shared
Skin_F	HPSI0115i-vehl_2	0	shared
Skin_G	HPSI0115i-vehl_2	0	shared
Skin_H	HPSI0115i-vehl_2	0	shared
Skin_I	HPSI0115i-vehl_2	0	shared
UV_Skin_J	HPSI0115i-vehl_2	0	shared
Culture	HPSI0115i-vehl_3	0	shared
Skin_B	HPSI0115i-vehl_3	0	shared
Skin_C	HPSI0115i-vehl_3	0	shared
UV_Skin_D	HPSI0115i-vehl_3	71.6833333333333	shared
Skin_E	HPSI0115i-vehl_3	0	shared
Skin_F	HPSI0115i-vehl_3	0	shared
Skin_G	HPSI0115i-vehl_3	0	shared
Skin_H	HPSI0115i-vehl_3	0	shared
Skin_I	HPSI0115i-vehl_3	49.01875	shared
UV_Skin_J	HPSI0115i-vehl_3	0	shared
Culture	HPSI0115i-yaqw_1	0	shared
Skin_B	HPSI0115i-yaqw_1	0	shared
Skin_C	HPSI0115i-yaqw_1	34.7169811320755	shared
UV_Skin_D	HPSI0115i-yaqw_1	0	shared
Skin_E	HPSI0115i-yaqw_1	0	shared
Skin_F	HPSI0115i-yaqw_1	0	shared
Skin_G	HPSI0115i-yaqw_1	0	shared
Skin_H	HPSI0115i-yaqw_1	0	shared
Skin_I	HPSI0115i-yaqw_1	0	shared
UV_Skin_J	HPSI0115i-yaqw_1	37.0314465408805	shared
Culture	HPSI0115i-yaqw_3	527.946235548454	shared
Skin_B	HPSI0115i-yaqw_3	0	shared
Skin_C	HPSI0115i-yaqw_3	0	shared
UV_Skin_D	HPSI0115i-yaqw_3	1984.17708431244	shared
Skin_E	HPSI0115i-yaqw_3	0	shared
Skin_F	HPSI0115i-yaqw_3	0	shared
Skin_G	HPSI0115i-yaqw_3	0	shared
Skin_H	HPSI0115i-yaqw_3	462.39082620547	shared
Skin_I	HPSI0115i-yaqw_3	0	shared
UV_Skin_J	HPSI0115i-yaqw_3	1799.5210076135	shared
Culture	HPSI0115i-zihe_1	199.640610961366	shared
Skin_B	HPSI0115i-zihe_1	0	shared
Skin_C	HPSI0115i-zihe_1	139.748427672956	shared
UV_Skin_D	HPSI0115i-zihe_1	0	shared
Skin_E	HPSI0115i-zihe_1	0	shared
Skin_F	HPSI0115i-zihe_1	0	shared
Skin_G	HPSI0115i-zihe_1	235.575920934412	shared
Skin_H	HPSI0115i-zihe_1	130.265498652291	shared
Skin_I	HPSI0115i-zihe_1	0	shared
UV_Skin_J	HPSI0115i-zihe_1	0	shared
Culture	HPSI0214i-datg_2	0	shared
Skin_B	HPSI0214i-datg_2	0	shared
Skin_C	HPSI0214i-datg_2	0	shared
UV_Skin_D	HPSI0214i-datg_2	1515.13234465928	shared
Skin_E	HPSI0214i-datg_2	0	shared
Skin_F	HPSI0214i-datg_2	0	shared
Skin_G	HPSI0214i-datg_2	0	shared
Skin_H	HPSI0214i-datg_2	588.714097991365	shared
Skin_I	HPSI0214i-datg_2	0	shared
UV_Skin_J	HPSI0214i-datg_2	2405.25999624554	shared
Culture	HPSI0214i-eiwy_1	0	shared
Skin_B	HPSI0214i-eiwy_1	0	shared
Skin_C	HPSI0214i-eiwy_1	0	shared
UV_Skin_D	HPSI0214i-eiwy_1	2015.46717277801	shared
Skin_E	HPSI0214i-eiwy_1	0	shared
Skin_F	HPSI0214i-eiwy_1	0	shared
Skin_G	HPSI0214i-eiwy_1	0	shared
Skin_H	HPSI0214i-eiwy_1	0	shared
Skin_I	HPSI0214i-eiwy_1	0	shared
UV_Skin_J	HPSI0214i-eiwy_1	13800.1223369141	shared
Culture	HPSI0214i-feec_2	0	shared
Skin_B	HPSI0214i-feec_2	0	shared
Skin_C	HPSI0214i-feec_2	0	shared
UV_Skin_D	HPSI0214i-feec_2	811.03	shared
Skin_E	HPSI0214i-feec_2	0	shared
Skin_F	HPSI0214i-feec_2	0	shared
Skin_G	HPSI0214i-feec_2	0	shared
Skin_H	HPSI0214i-feec_2	0	shared
Skin_I	HPSI0214i-feec_2	0	shared
UV_Skin_J	HPSI0214i-feec_2	761.54	shared
Culture	HPSI0214i-feec_3	0	shared
Skin_B	HPSI0214i-feec_3	0	shared
Skin_C	HPSI0214i-feec_3	0	shared
UV_Skin_D	HPSI0214i-feec_3	0	shared
Skin_E	HPSI0214i-feec_3	0	shared
Skin_F	HPSI0214i-feec_3	0	shared
Skin_G	HPSI0214i-feec_3	0	shared
Skin_H	HPSI0214i-feec_3	0	shared
Skin_I	HPSI0214i-feec_3	0	shared
UV_Skin_J	HPSI0214i-feec_3	15.5949367088608	shared
Culture	HPSI0214i-fiau_1	0	shared
Skin_B	HPSI0214i-fiau_1	0	shared
Skin_C	HPSI0214i-fiau_1	59.593625498008	shared
UV_Skin_D	HPSI0214i-fiau_1	0	shared
Skin_E	HPSI0214i-fiau_1	0	shared
Skin_F	HPSI0214i-fiau_1	0	shared
Skin_G	HPSI0214i-fiau_1	55.7310756972112	shared
Skin_H	HPSI0214i-fiau_1	57.3864541832669	shared
Skin_I	HPSI0214i-fiau_1	0	shared
UV_Skin_J	HPSI0214i-fiau_1	0	shared
Culture	HPSI0214i-heja_1	0	shared
Skin_B	HPSI0214i-heja_1	0	shared
Skin_C	HPSI0214i-heja_1	0	shared
UV_Skin_D	HPSI0214i-heja_1	540.028756290439	shared
Skin_E	HPSI0214i-heja_1	0	shared
Skin_F	HPSI0214i-heja_1	0	shared
Skin_G	HPSI0214i-heja_1	225.09705248023	shared
Skin_H	HPSI0214i-heja_1	212.846872753415	shared
Skin_I	HPSI0214i-heja_1	0	shared
UV_Skin_J	HPSI0214i-heja_1	0	shared
Culture	HPSI0214i-heja_2	0	shared
Skin_B	HPSI0214i-heja_2	0	shared
Skin_C	HPSI0214i-heja_2	0	shared
UV_Skin_D	HPSI0214i-heja_2	882.201213960546	shared
Skin_E	HPSI0214i-heja_2	0	shared
Skin_F	HPSI0214i-heja_2	0	shared
Skin_G	HPSI0214i-heja_2	418.518664643399	shared
Skin_H	HPSI0214i-heja_2	339.23095599393	shared
Skin_I	HPSI0214i-heja_2	0	shared
UV_Skin_J	HPSI0214i-heja_2	1375.49119878604	shared
Culture	HPSI0214i-heth_1	0	shared
Skin_B	HPSI0214i-heth_1	0	shared
Skin_C	HPSI0214i-heth_1	0	shared
UV_Skin_D	HPSI0214i-heth_1	320.990765888104	shared
Skin_E	HPSI0214i-heth_1	0	shared
Skin_F	HPSI0214i-heth_1	0	shared
Skin_G	HPSI0214i-heth_1	148.701792504074	shared
Skin_H	HPSI0214i-heth_1	0	shared
Skin_I	HPSI0214i-heth_1	142.035850081477	shared
UV_Skin_J	HPSI0214i-heth_1	162.546442151005	shared
Culture	HPSI0214i-kehc_2	0	shared
Skin_B	HPSI0214i-kehc_2	0	shared
Skin_C	HPSI0214i-kehc_2	0	shared
UV_Skin_D	HPSI0214i-kehc_2	99.7274247491639	shared
Skin_E	HPSI0214i-kehc_2	0	shared
Skin_F	HPSI0214i-kehc_2	0	shared
Skin_G	HPSI0214i-kehc_2	0	shared
Skin_H	HPSI0214i-kehc_2	67.690635451505	shared
Skin_I	HPSI0214i-kehc_2	0	shared
UV_Skin_J	HPSI0214i-kehc_2	0	shared
Culture	HPSI0214i-kucg_2	0	shared
Skin_B	HPSI0214i-kucg_2	0	shared
Skin_C	HPSI0214i-kucg_2	27.3396226415094	shared
UV_Skin_D	HPSI0214i-kucg_2	0	shared
Skin_E	HPSI0214i-kucg_2	0	shared
Skin_F	HPSI0214i-kucg_2	0	shared
Skin_G	HPSI0214i-kucg_2	0	shared
Skin_H	HPSI0214i-kucg_2	0	shared
Skin_I	HPSI0214i-kucg_2	0	shared
UV_Skin_J	HPSI0214i-kucg_2	0	shared
Culture	HPSI0214i-pelm_1	0	shared
Skin_B	HPSI0214i-pelm_1	0	shared
Skin_C	HPSI0214i-pelm_1	36.5106382978723	shared
UV_Skin_D	HPSI0214i-pelm_1	0	shared
Skin_E	HPSI0214i-pelm_1	0	shared
Skin_F	HPSI0214i-pelm_1	0	shared
Skin_G	HPSI0214i-pelm_1	0	shared
Skin_H	HPSI0214i-pelm_1	0	shared
Skin_I	HPSI0214i-pelm_1	25.4468085106383	shared
UV_Skin_J	HPSI0214i-pelm_1	0	shared
Culture	HPSI0214i-pelm_3	0	shared
Skin_B	HPSI0214i-pelm_3	0	shared
Skin_C	HPSI0214i-pelm_3	82.7357142857143	shared
UV_Skin_D	HPSI0214i-pelm_3	0	shared
Skin_E	HPSI0214i-pelm_3	0	shared
Skin_F	HPSI0214i-pelm_3	0	shared
Skin_G	HPSI0214i-pelm_3	102.142857142857	shared
Skin_H	HPSI0214i-pelm_3	0	shared
Skin_I	HPSI0214i-pelm_3	96.0142857142857	shared
UV_Skin_J	HPSI0214i-pelm_3	0	shared
Culture	HPSI0214i-poih_2	0	shared
Skin_B	HPSI0214i-poih_2	0	shared
Skin_C	HPSI0214i-poih_2	0	shared
UV_Skin_D	HPSI0214i-poih_2	1097.75522348585	shared
Skin_E	HPSI0214i-poih_2	0	shared
Skin_F	HPSI0214i-poih_2	0	shared
Skin_G	HPSI0214i-poih_2	684.911399100767	shared
Skin_H	HPSI0214i-poih_2	394.872388257075	shared
Skin_I	HPSI0214i-poih_2	0	shared
UV_Skin_J	HPSI0214i-poih_2	969.958344353346	shared
Culture	HPSI0214i-poih_4	0	shared
Skin_B	HPSI0214i-poih_4	0	shared
Skin_C	HPSI0214i-poih_4	0	shared
UV_Skin_D	HPSI0214i-poih_4	1180.72053179825	shared
Skin_E	HPSI0214i-poih_4	0	shared
Skin_F	HPSI0214i-poih_4	0	shared
Skin_G	HPSI0214i-poih_4	627.462856359649	shared
Skin_H	HPSI0214i-poih_4	343.766858552632	shared
Skin_I	HPSI0214i-poih_4	0	shared
UV_Skin_J	HPSI0214i-poih_4	898.034128289474	shared
Culture	HPSI0214i-rayr_1	0	shared
Skin_B	HPSI0214i-rayr_1	0	shared
Skin_C	HPSI0214i-rayr_1	0	shared
UV_Skin_D	HPSI0214i-rayr_1	197.215664644236	shared
Skin_E	HPSI0214i-rayr_1	0	shared
Skin_F	HPSI0214i-rayr_1	0	shared
Skin_G	HPSI0214i-rayr_1	0	shared
Skin_H	HPSI0214i-rayr_1	0	shared
Skin_I	HPSI0214i-rayr_1	0	shared
UV_Skin_J	HPSI0214i-rayr_1	349.515719801434	shared
Culture	HPSI0214i-wibj_1	0	shared
Skin_B	HPSI0214i-wibj_1	0	shared
Skin_C	HPSI0214i-wibj_1	30	shared
UV_Skin_D	HPSI0214i-wibj_1	0	shared
Skin_E	HPSI0214i-wibj_1	0	shared
Skin_F	HPSI0214i-wibj_1	0	shared
Skin_G	HPSI0214i-wibj_1	0	shared
Skin_H	HPSI0214i-wibj_1	0	shared
Skin_I	HPSI0214i-wibj_1	0	shared
UV_Skin_J	HPSI0214i-wibj_1	0	shared
Culture	HPSI0214i-wibj_2	0	shared
Skin_B	HPSI0214i-wibj_2	0	shared
Skin_C	HPSI0214i-wibj_2	0	shared
UV_Skin_D	HPSI0214i-wibj_2	0	shared
Skin_E	HPSI0214i-wibj_2	0	shared
Skin_F	HPSI0214i-wibj_2	0	shared
Skin_G	HPSI0214i-wibj_2	0	shared
Skin_H	HPSI0214i-wibj_2	0	shared
Skin_I	HPSI0214i-wibj_2	0	shared
UV_Skin_J	HPSI0214i-wibj_2	0	shared
Culture	HPSI0215i-deyz_2	0	shared
Skin_B	HPSI0215i-deyz_2	0	shared
Skin_C	HPSI0215i-deyz_2	0	shared
UV_Skin_D	HPSI0215i-deyz_2	149.943891402715	shared
Skin_E	HPSI0215i-deyz_2	0	shared
Skin_F	HPSI0215i-deyz_2	0	shared
Skin_G	HPSI0215i-deyz_2	0	shared
Skin_H	HPSI0215i-deyz_2	0	shared
Skin_I	HPSI0215i-deyz_2	0	shared
UV_Skin_J	HPSI0215i-deyz_2	112.206334841629	shared
Culture	HPSI0215i-deyz_3	22.0408163265306	shared
Skin_B	HPSI0215i-deyz_3	0	shared
Skin_C	HPSI0215i-deyz_3	0	shared
UV_Skin_D	HPSI0215i-deyz_3	0	shared
Skin_E	HPSI0215i-deyz_3	0	shared
Skin_F	HPSI0215i-deyz_3	0	shared
Skin_G	HPSI0215i-deyz_3	29.3877551020408	shared
Skin_H	HPSI0215i-deyz_3	0	shared
Skin_I	HPSI0215i-deyz_3	0	shared
UV_Skin_J	HPSI0215i-deyz_3	0	shared
Culture	HPSI0215i-fawm_2	0	shared
Skin_B	HPSI0215i-fawm_2	0	shared
Skin_C	HPSI0215i-fawm_2	0	shared
UV_Skin_D	HPSI0215i-fawm_2	0	shared
Skin_E	HPSI0215i-fawm_2	0	shared
Skin_F	HPSI0215i-fawm_2	0	shared
Skin_G	HPSI0215i-fawm_2	0	shared
Skin_H	HPSI0215i-fawm_2	38.6666666666667	shared
Skin_I	HPSI0215i-fawm_2	0	shared
UV_Skin_J	HPSI0215i-fawm_2	0	shared
Culture	HPSI0215i-fawm_4	0	shared
Skin_B	HPSI0215i-fawm_4	0	shared
Skin_C	HPSI0215i-fawm_4	0	shared
UV_Skin_D	HPSI0215i-fawm_4	232.102589641434	shared
Skin_E	HPSI0215i-fawm_4	0	shared
Skin_F	HPSI0215i-fawm_4	0	shared
Skin_G	HPSI0215i-fawm_4	0	shared
Skin_H	HPSI0215i-fawm_4	90.9800796812749	shared
Skin_I	HPSI0215i-fawm_4	0	shared
UV_Skin_J	HPSI0215i-fawm_4	0	shared
Culture	HPSI0215i-hipn_1	157.96694622595	shared
Skin_B	HPSI0215i-hipn_1	0	shared
Skin_C	HPSI0215i-hipn_1	169.574740996547	shared
UV_Skin_D	HPSI0215i-hipn_1	176.13566847558	shared
Skin_E	HPSI0215i-hipn_1	0	shared
Skin_F	HPSI0215i-hipn_1	0	shared
Skin_G	HPSI0215i-hipn_1	135.760730143069	shared
Skin_H	HPSI0215i-hipn_1	224.585594474593	shared
Skin_I	HPSI0215i-hipn_1	0	shared
UV_Skin_J	HPSI0215i-hipn_1	0	shared
Culture	HPSI0215i-hipn_2	0	shared
Skin_B	HPSI0215i-hipn_2	0	shared
Skin_C	HPSI0215i-hipn_2	0	shared
UV_Skin_D	HPSI0215i-hipn_2	0	shared
Skin_E	HPSI0215i-hipn_2	0	shared
Skin_F	HPSI0215i-hipn_2	0	shared
Skin_G	HPSI0215i-hipn_2	423.168939727233	shared
Skin_H	HPSI0215i-hipn_2	308.717553893533	shared
Skin_I	HPSI0215i-hipn_2	0	shared
UV_Skin_J	HPSI0215i-hipn_2	0	shared
Culture	HPSI0215i-oilg_1	0	shared
Skin_B	HPSI0215i-oilg_1	0	shared
Skin_C	HPSI0215i-oilg_1	0	shared
UV_Skin_D	HPSI0215i-oilg_1	1304.45814682184	shared
Skin_E	HPSI0215i-oilg_1	0	shared
Skin_F	HPSI0215i-oilg_1	0	shared
Skin_G	HPSI0215i-oilg_1	0	shared
Skin_H	HPSI0215i-oilg_1	0	shared
Skin_I	HPSI0215i-oilg_1	0	shared
UV_Skin_J	HPSI0215i-oilg_1	2406.18968218442	shared
Culture	HPSI0215i-oilg_3	0	shared
Skin_B	HPSI0215i-oilg_3	0	shared
Skin_C	HPSI0215i-oilg_3	0	shared
UV_Skin_D	HPSI0215i-oilg_3	1260.11941130561	shared
Skin_E	HPSI0215i-oilg_3	0	shared
Skin_F	HPSI0215i-oilg_3	0	shared
Skin_G	HPSI0215i-oilg_3	0	shared
Skin_H	HPSI0215i-oilg_3	0	shared
Skin_I	HPSI0215i-oilg_3	0	shared
UV_Skin_J	HPSI0215i-oilg_3	2533.28665403055	shared
Culture	HPSI0215i-romx_1	0	shared
Skin_B	HPSI0215i-romx_1	0	shared
Skin_C	HPSI0215i-romx_1	0	shared
UV_Skin_D	HPSI0215i-romx_1	0	shared
Skin_E	HPSI0215i-romx_1	0	shared
Skin_F	HPSI0215i-romx_1	0	shared
Skin_G	HPSI0215i-romx_1	0	shared
Skin_H	HPSI0215i-romx_1	55.5176470588235	shared
Skin_I	HPSI0215i-romx_1	0	shared
UV_Skin_J	HPSI0215i-romx_1	223.138235294118	shared
Culture	HPSI0215i-romx_2	0	shared
Skin_B	HPSI0215i-romx_2	0	shared
Skin_C	HPSI0215i-romx_2	0	shared
UV_Skin_D	HPSI0215i-romx_2	0	shared
Skin_E	HPSI0215i-romx_2	0	shared
Skin_F	HPSI0215i-romx_2	0	shared
Skin_G	HPSI0215i-romx_2	60.553966189857	shared
Skin_H	HPSI0215i-romx_2	0	shared
Skin_I	HPSI0215i-romx_2	0	shared
UV_Skin_J	HPSI0215i-romx_2	219.960988296489	shared
Culture	HPSI0215i-uiao_1	0	shared
Skin_B	HPSI0215i-uiao_1	0	shared
Skin_C	HPSI0215i-uiao_1	0	shared
UV_Skin_D	HPSI0215i-uiao_1	354.612359550562	shared
Skin_E	HPSI0215i-uiao_1	0	shared
Skin_F	HPSI0215i-uiao_1	0	shared
Skin_G	HPSI0215i-uiao_1	195.162546816479	shared
Skin_H	HPSI0215i-uiao_1	196.168539325843	shared
Skin_I	HPSI0215i-uiao_1	289.725842696629	shared
UV_Skin_J	HPSI0215i-uiao_1	0	shared
Culture	HPSI0215i-uiao_2	0	shared
Skin_B	HPSI0215i-uiao_2	0	shared
Skin_C	HPSI0215i-uiao_2	0	shared
UV_Skin_D	HPSI0215i-uiao_2	0	shared
Skin_E	HPSI0215i-uiao_2	0	shared
Skin_F	HPSI0215i-uiao_2	0	shared
Skin_G	HPSI0215i-uiao_2	0	shared
Skin_H	HPSI0215i-uiao_2	0	shared
Skin_I	HPSI0215i-uiao_2	0	shared
UV_Skin_J	HPSI0215i-uiao_2	0	shared
Culture	HPSI0215i-yoch_6	0	shared
Skin_B	HPSI0215i-yoch_6	0	shared
Skin_C	HPSI0215i-yoch_6	0	shared
UV_Skin_D	HPSI0215i-yoch_6	0	shared
Skin_E	HPSI0215i-yoch_6	0	shared
Skin_F	HPSI0215i-yoch_6	0	shared
Skin_G	HPSI0215i-yoch_6	0	shared
Skin_H	HPSI0215i-yoch_6	37.5949367088608	shared
Skin_I	HPSI0215i-yoch_6	52.4050632911392	shared
UV_Skin_J	HPSI0215i-yoch_6	0	shared
Culture	HPSI0215i-zett_5	0	shared
Skin_B	HPSI0215i-zett_5	0	shared
Skin_C	HPSI0215i-zett_5	0	shared
UV_Skin_D	HPSI0215i-zett_5	700.008658008658	shared
Skin_E	HPSI0215i-zett_5	0	shared
Skin_F	HPSI0215i-zett_5	0	shared
Skin_G	HPSI0215i-zett_5	381.549783549784	shared
Skin_H	HPSI0215i-zett_5	265.382395382395	shared
Skin_I	HPSI0215i-zett_5	0	shared
